transaction_id,merchant_id,txn_ts_utc,amount,status,payment_method
t_006002,m_1001,2026-01-25T08:44:57Z,131.49,APPROVED,WALLET
t_006003,m_1001,2026-01-25T16:55:29Z,88.97,APPROVED,WALLET
t_006004,m_1006,2026-01-25T22:17:29Z,40.97,APPROVED,WALLET
t_006005,m_1007,2026-01-25T07:07:07Z,100.71,APPROVED,WALLET
t_006006,m_1006,2026-01-25T17:11:46Z,22.44,APPROVED,CARD
t_006007,m_1003,2026-01-25T23:33:48Z,111.83,APPROVED,CARD
t_006008,m_1002,2026-01-25T19:34:39Z,96.95,APPROVED,CARD
t_006009,m_1004,2026-01-25T13:37:55Z,117.3,APPROVED,WALLET
t_006010,m_1004,2026-01-25T20:23:55Z,209.89,APPROVED,CARD
t_006011,m_1007,2026-01-25T04:40:49Z,64.59,APPROVED,CARD
t_006012,m_1001,2026-01-25T16:49:06Z,186.45,APPROVED,CARD
t_006013,m_1007,2026-01-25T00:54:37Z,125.64,DECLINED,WALLET
t_006014,m_1006,2026-01-25T01:39:35Z,107.24,APPROVED,CARD
t_006015,m_1003,2026-01-25T07:21:54Z,11.05,APPROVED,WALLET
t_006016,m_1005,2026-01-25T16:45:18Z,73.83,APPROVED,CARD
t_006017,m_1005,2026-01-25T22:13:10Z,63.5,APPROVED,CARD
t_006018,m_1007,2026-01-25T19:43:31Z,49.47,APPROVED,WALLET
t_006019,m_1005,2026-01-25T23:38:09Z,172.57,APPROVED,WALLET
t_006020,m_1006,2026-01-25T09:21:22Z,81.48,DECLINED,CARD
t_006021,m_1005,2026-01-25T03:54:57Z,145.51,APPROVED,CARD
t_006022,m_1002,2026-01-25T10:36:33Z,215.97,APPROVED,CARD
t_006023,m_1004,2026-01-25T16:55:34Z,141.74,APPROVED,WALLET
t_006024,m_1002,2026-01-25T13:31:56Z,142.18,APPROVED,CARD
t_006025,m_1002,2026-01-25T18:09:01Z,11.52,APPROVED,WALLET
t_006026,m_1003,2026-01-25T14:59:23Z,131.4,APPROVED,WALLET
t_006027,m_1005,2026-01-25T14:42:47Z,121.72,APPROVED,CARD
t_006028,m_1004,2026-01-25T07:52:31Z,192.5,APPROVED,WALLET
t_006029,m_1002,2026-01-25T03:36:29Z,85.56,DECLINED,WALLET
t_006030,m_1004,2026-01-25T13:38:02Z,33.53,APPROVED,WALLET
t_006031,m_1001,2026-01-25T17:30:06Z,30.84,APPROVED,WALLET
t_006032,m_1007,2026-01-25T02:42:23Z,111.82,APPROVED,WALLET
t_006033,m_1006,2026-01-25T07:18:44Z,96.98,APPROVED,WALLET
t_006034,m_1005,2026-01-25T13:00:07Z,28.64,APPROVED,CARD
t_006035,m_1007,2026-01-25T06:46:56Z,95.95,APPROVED,CARD
t_006036,m_1004,2026-01-25T00:45:50Z,85.55,APPROVED,WALLET
t_006037,m_1004,2026-01-25T11:58:58Z,67.15,APPROVED,CARD
t_006038,m_1004,2026-01-25T17:17:48Z,66.48,APPROVED,CARD
t_006039,m_1004,2026-01-25T15:25:05Z,247.2,APPROVED,CARD
t_006040,m_1003,2026-01-25T23:05:17Z,159.26,APPROVED,WALLET
t_006041,m_1007,2026-01-25T19:20:22Z,169.78,APPROVED,CARD
t_006042,m_1001,2026-01-25T07:52:00Z,213.33,APPROVED,WALLET
t_006043,m_1006,2026-01-25T04:41:09Z,125.9,APPROVED,CARD
t_006044,m_1005,2026-01-25T12:50:51Z,148.21,DECLINED,CARD
t_006045,m_1006,2026-01-25T03:22:41Z,214.81,DECLINED,WALLET
t_006046,m_1006,2026-01-25T07:05:24Z,200.17,APPROVED,WALLET
t_006047,m_1006,2026-01-25T01:53:37Z,83.57,APPROVED,WALLET
t_006048,m_1001,2026-01-25T19:59:12Z,67.25,APPROVED,CARD
t_006049,m_1004,2026-01-25T23:18:58Z,227.05,APPROVED,CARD
t_006050,m_1001,2026-01-25T06:27:26Z,201.57,APPROVED,CARD
t_006051,m_1002,2026-01-25T09:23:52Z,133.58,APPROVED,WALLET
t_006052,m_1002,2026-01-25T16:10:52Z,117.73,APPROVED,WALLET
t_006053,m_1002,2026-01-25T16:37:59Z,144.11,APPROVED,WALLET
t_006054,m_1006,2026-01-25T04:14:19Z,203.49,APPROVED,WALLET
t_006055,m_1003,2026-01-25T09:43:39Z,188.09,APPROVED,WALLET
t_006056,m_1003,2026-01-25T04:43:53Z,24.34,APPROVED,WALLET
t_006057,m_1007,2026-01-25T23:44:44Z,242.4,APPROVED,CARD
t_006058,m_1004,2026-01-25T11:42:10Z,126.87,DECLINED,CARD
t_006059,m_1004,2026-01-25T02:16:41Z,248.23,APPROVED,WALLET
t_006060,m_1004,2026-01-25T19:47:42Z,196.55,APPROVED,WALLET
t_006061,m_1005,2026-01-25T06:17:14Z,80.67,APPROVED,WALLET
t_006062,m_1006,2026-01-25T07:15:35Z,59.69,APPROVED,WALLET
t_006063,m_1006,2026-01-25T17:33:38Z,123.4,APPROVED,CARD
t_006064,m_1001,2026-01-25T03:05:28Z,6.65,APPROVED,CARD
t_006065,m_1002,2026-01-25T23:18:45Z,157.06,APPROVED,WALLET
t_006066,m_1004,2026-01-25T13:49:04Z,185.33,APPROVED,WALLET
t_006067,m_1007,2026-01-25T19:19:19Z,141.4,APPROVED,WALLET
t_006068,m_1002,2026-01-25T21:21:45Z,223.14,APPROVED,CARD
t_006069,m_1003,2026-01-25T11:58:49Z,40.41,DECLINED,CARD
t_006070,m_1006,2026-01-25T07:16:30Z,45.15,APPROVED,WALLET
t_006071,m_1006,2026-01-25T12:15:55Z,103.43,APPROVED,CARD
t_006072,m_1006,2026-01-25T07:06:03Z,229.86,APPROVED,WALLET
t_006073,m_1004,2026-01-25T09:20:40Z,115.99,APPROVED,CARD
t_006074,m_1007,2026-01-25T02:49:21Z,131.1,APPROVED,CARD
t_006075,m_1007,2026-01-25T17:54:55Z,247.02,APPROVED,CARD
t_006076,m_1006,2026-01-25T17:48:50Z,150.05,APPROVED,CARD
t_006077,m_1004,2026-01-25T19:41:07Z,32.09,APPROVED,CARD
t_006078,m_1003,2026-01-25T13:41:16Z,66.25,APPROVED,CARD
t_006079,m_1001,2026-01-25T19:53:54Z,127.94,APPROVED,WALLET
t_006080,m_1003,2026-01-25T10:21:11Z,183.8,APPROVED,WALLET
t_006081,m_1002,2026-01-25T22:53:33Z,229.6,DECLINED,WALLET
t_006082,m_1006,2026-01-25T06:18:15Z,126.02,APPROVED,WALLET
t_006083,m_1003,2026-01-25T19:05:43Z,210.26,APPROVED,WALLET
t_006084,m_1001,2026-01-25T01:55:30Z,141.62,DECLINED,CARD
t_006085,m_1003,2026-01-25T08:16:11Z,85.91,APPROVED,CARD
t_006086,m_1007,2026-01-25T22:10:46Z,193.53,APPROVED,CARD
t_006087,m_1007,2026-01-25T05:39:25Z,122.58,DECLINED,CARD
t_006088,m_1005,2026-01-25T13:57:42Z,103.55,APPROVED,CARD
t_006089,m_1005,2026-01-25T14:41:23Z,227.95,APPROVED,CARD
t_006090,m_1007,2026-01-25T19:29:41Z,249.37,APPROVED,WALLET
t_006091,m_1003,2026-01-25T13:44:48Z,206.93,APPROVED,CARD
t_006092,m_1007,2026-01-25T00:02:53Z,6.92,APPROVED,WALLET
t_006093,m_1001,2026-01-25T20:15:53Z,246.02,APPROVED,CARD
t_006094,m_1004,2026-01-25T17:45:49Z,18.48,APPROVED,WALLET
t_006095,m_1006,2026-01-25T14:50:48Z,202.57,APPROVED,CARD
t_006096,m_1001,2026-01-25T17:01:51Z,210.72,APPROVED,CARD
t_006097,m_1005,2026-01-25T17:34:15Z,70.79,APPROVED,CARD
t_006098,m_1006,2026-01-25T23:43:44Z,110.78,APPROVED,WALLET
t_006099,m_1007,2026-01-25T13:58:59Z,172.13,APPROVED,WALLET
t_006100,m_1001,2026-01-25T16:12:51Z,74.1,DECLINED,WALLET
t_006101,m_1004,2026-01-25T10:48:28Z,36.34,APPROVED,WALLET
t_006102,m_1006,2026-01-25T09:25:05Z,194.15,APPROVED,CARD
t_006103,m_1004,2026-01-25T20:00:17Z,126.36,APPROVED,CARD
t_006104,m_1007,2026-01-25T01:22:12Z,79.26,APPROVED,CARD
t_006105,m_1001,2026-01-25T06:20:27Z,243.83,APPROVED,CARD
t_006106,m_1001,2026-01-25T07:23:08Z,211.83,APPROVED,WALLET
t_006107,m_1003,2026-01-25T05:51:59Z,95.0,APPROVED,CARD
t_006108,m_1001,2026-01-25T20:52:58Z,179.93,APPROVED,WALLET
t_006109,m_1007,2026-01-25T08:48:49Z,190.99,APPROVED,CARD
t_006110,m_1003,2026-01-25T02:57:27Z,130.43,APPROVED,CARD
t_006111,m_1003,2026-01-25T15:52:25Z,187.05,APPROVED,CARD
t_006112,m_1003,2026-01-25T19:02:12Z,122.36,APPROVED,CARD
t_006113,m_1001,2026-01-25T12:13:53Z,210.14,APPROVED,WALLET
t_006114,m_1005,2026-01-25T07:07:12Z,37.02,APPROVED,CARD
t_006115,m_1003,2026-01-25T04:25:09Z,134.83,APPROVED,WALLET
t_006116,m_1002,2026-01-25T17:44:14Z,118.21,DECLINED,CARD
t_006117,m_1004,2026-01-25T23:00:11Z,49.41,APPROVED,CARD
t_006118,m_1001,2026-01-25T01:12:14Z,203.14,APPROVED,CARD
t_006119,m_1001,2026-01-25T18:32:44Z,147.47,APPROVED,CARD
t_006120,m_1003,2026-01-25T01:09:13Z,186.67,APPROVED,CARD
t_006121,m_1002,2026-01-25T07:57:56Z,191.25,APPROVED,CARD
t_006122,m_1005,2026-01-25T09:35:23Z,101.76,APPROVED,CARD
t_006123,m_1002,2026-01-25T12:17:41Z,123.51,APPROVED,CARD
t_006124,m_1003,2026-01-25T15:51:14Z,111.93,APPROVED,WALLET
t_006125,m_1007,2026-01-25T23:27:43Z,31.52,DECLINED,WALLET
t_006126,m_1005,2026-01-25T00:33:57Z,244.39,APPROVED,WALLET
t_006127,m_1003,2026-01-25T12:10:19Z,78.05,APPROVED,CARD
t_006128,m_1001,2026-01-25T12:32:31Z,167.59,APPROVED,CARD
t_006129,m_1004,2026-01-25T21:11:42Z,42.28,APPROVED,WALLET
t_006130,m_1002,2026-01-25T04:57:40Z,206.59,APPROVED,WALLET
t_006131,m_1005,2026-01-25T18:04:23Z,155.53,APPROVED,CARD
t_006132,m_1005,2026-01-25T18:58:13Z,160.19,APPROVED,CARD
t_006133,m_1005,2026-01-25T15:35:39Z,227.86,APPROVED,CARD
t_006134,m_1006,2026-01-25T07:12:05Z,174.42,APPROVED,CARD
t_006135,m_1001,2026-01-25T20:16:32Z,95.72,APPROVED,WALLET
t_006136,m_1003,2026-01-25T12:23:49Z,23.39,APPROVED,CARD
t_006137,m_1002,2026-01-25T11:19:00Z,101.14,APPROVED,WALLET
t_006138,m_1006,2026-01-25T22:54:49Z,12.58,APPROVED,CARD
t_006139,m_1003,2026-01-25T16:52:26Z,119.61,DECLINED,WALLET
t_006140,m_1002,2026-01-25T04:51:35Z,147.35,APPROVED,CARD
t_006141,m_1006,2026-01-25T00:01:14Z,133.59,APPROVED,CARD
t_006142,m_1007,2026-01-25T16:01:24Z,45.13,APPROVED,WALLET
t_006143,m_1005,2026-01-25T13:40:15Z,227.21,APPROVED,CARD
t_006144,m_1005,2026-01-25T23:05:26Z,59.67,APPROVED,WALLET
t_006145,m_1005,2026-01-25T09:51:00Z,53.06,APPROVED,WALLET
t_006146,m_1007,2026-01-25T09:45:26Z,92.81,APPROVED,WALLET
t_006147,m_1002,2026-01-25T02:32:30Z,17.85,APPROVED,CARD
t_006148,m_1001,2026-01-25T05:06:47Z,213.56,APPROVED,CARD
t_006149,m_1006,2026-01-25T15:57:13Z,97.21,APPROVED,CARD
t_006150,m_1003,2026-01-25T13:19:42Z,199.4,APPROVED,CARD
t_006151,m_1002,2026-01-25T06:58:18Z,229.82,APPROVED,CARD
t_006152,m_1005,2026-01-25T02:13:27Z,168.05,APPROVED,CARD
t_006153,m_1005,2026-01-25T04:13:02Z,152.19,APPROVED,WALLET
t_006154,m_1004,2026-01-25T00:46:47Z,112.54,DECLINED,CARD
t_006155,m_1004,2026-01-25T10:33:19Z,231.26,APPROVED,CARD
t_006156,m_1006,2026-01-25T16:00:32Z,91.6,APPROVED,WALLET
t_006157,m_1001,2026-01-25T16:31:27Z,199.46,APPROVED,CARD
t_006158,m_1005,2026-01-25T06:45:31Z,27.34,APPROVED,WALLET
t_006159,m_1006,2026-01-25T19:05:06Z,7.07,APPROVED,WALLET
t_006160,m_1007,2026-01-25T08:25:45Z,70.52,APPROVED,WALLET
t_006161,m_1003,2026-01-25T16:51:50Z,56.11,DECLINED,CARD
t_006162,m_1005,2026-01-25T15:02:49Z,138.85,APPROVED,WALLET
t_006163,m_1002,2026-01-25T17:06:36Z,10.89,APPROVED,WALLET
t_006164,m_1003,2026-01-25T02:59:35Z,50.68,APPROVED,WALLET
t_006165,m_1006,2026-01-25T15:20:28Z,25.83,APPROVED,CARD
t_006166,m_1004,2026-01-25T09:20:15Z,204.47,APPROVED,WALLET
t_006167,m_1005,2026-01-25T10:53:39Z,56.33,APPROVED,CARD
t_006168,m_1006,2026-01-25T11:02:03Z,40.42,APPROVED,WALLET
t_006169,m_1003,2026-01-25T13:25:51Z,153.44,APPROVED,WALLET
t_006170,m_1002,2026-01-25T10:10:49Z,219.15,APPROVED,WALLET
t_006171,m_1005,2026-01-25T11:15:11Z,249.2,APPROVED,CARD
t_006172,m_1006,2026-01-25T12:08:24Z,11.44,APPROVED,WALLET
t_006173,m_1001,2026-01-25T00:10:33Z,138.06,APPROVED,WALLET
t_006174,m_1004,2026-01-25T21:13:18Z,97.6,APPROVED,WALLET
t_006175,m_1005,2026-01-25T02:00:13Z,121.07,APPROVED,WALLET
t_006176,m_1004,2026-01-25T14:41:47Z,228.8,APPROVED,CARD
t_006177,m_1004,2026-01-25T02:46:11Z,47.23,APPROVED,CARD
t_006178,m_1007,2026-01-25T08:06:46Z,145.13,APPROVED,WALLET
t_006179,m_1003,2026-01-25T18:48:50Z,104.26,APPROVED,CARD
t_006180,m_1006,2026-01-25T19:13:57Z,160.97,APPROVED,WALLET
t_006181,m_1001,2026-01-25T10:42:33Z,151.94,APPROVED,WALLET
t_006182,m_1002,2026-01-25T18:33:26Z,179.66,APPROVED,CARD
t_006183,m_1001,2026-01-25T07:37:32Z,80.85,APPROVED,CARD
t_006184,m_1002,2026-01-25T20:00:21Z,197.1,APPROVED,CARD
t_006185,m_1001,2026-01-25T01:03:04Z,48.94,APPROVED,WALLET
t_006186,m_1007,2026-01-25T15:53:06Z,240.91,APPROVED,WALLET
t_006187,m_1005,2026-01-25T01:52:24Z,187.8,APPROVED,CARD
t_006188,m_1005,2026-01-25T10:04:38Z,143.56,APPROVED,CARD
t_006189,m_1004,2026-01-25T21:20:50Z,181.97,APPROVED,WALLET
t_006190,m_1003,2026-01-25T04:07:36Z,26.89,APPROVED,CARD
t_006191,m_1007,2026-01-25T19:40:26Z,134.7,APPROVED,WALLET
t_006192,m_1007,2026-01-25T22:32:31Z,22.43,APPROVED,CARD
t_006193,m_1006,2026-01-25T10:37:39Z,237.16,APPROVED,CARD
t_006194,m_1006,2026-01-25T05:33:48Z,209.47,DECLINED,WALLET
t_006195,m_1001,2026-01-25T16:44:58Z,228.25,APPROVED,WALLET
t_006196,m_1001,2026-01-25T05:14:37Z,57.73,APPROVED,CARD
t_006197,m_1007,2026-01-25T06:38:17Z,145.6,APPROVED,CARD
t_006198,m_1001,2026-01-25T19:12:55Z,235.71,APPROVED,WALLET
t_006199,m_1001,2026-01-25T22:43:03Z,236.11,APPROVED,WALLET
t_006200,m_1007,2026-01-25T23:04:04Z,234.13,APPROVED,WALLET
t_006201,m_1005,2026-01-25T18:58:22Z,98.49,APPROVED,WALLET
t_006202,m_1005,2026-01-25T00:14:24Z,101.96,APPROVED,CARD
t_006203,m_1004,2026-01-25T04:28:46Z,11.59,APPROVED,CARD
t_006204,m_1004,2026-01-25T20:12:53Z,94.85,APPROVED,WALLET
t_006205,m_1004,2026-01-25T22:59:05Z,44.92,APPROVED,WALLET
t_006206,m_1001,2026-01-25T21:57:04Z,137.11,DECLINED,CARD
t_006207,m_1007,2026-01-25T22:48:45Z,162.51,APPROVED,CARD
t_006208,m_1002,2026-01-25T02:01:11Z,83.5,APPROVED,WALLET
t_006209,m_1005,2026-01-25T04:37:03Z,109.3,APPROVED,CARD
t_006210,m_1007,2026-01-25T09:42:52Z,166.87,APPROVED,CARD
t_006211,m_1007,2026-01-25T00:41:56Z,147.13,APPROVED,CARD
t_006212,m_1005,2026-01-25T13:48:55Z,138.48,DECLINED,WALLET
t_006213,m_1001,2026-01-25T11:44:10Z,25.45,APPROVED,CARD
t_006214,m_1007,2026-01-25T07:24:50Z,107.57,APPROVED,WALLET
t_006215,m_1007,2026-01-25T09:21:49Z,28.94,APPROVED,CARD
t_006216,m_1003,2026-01-25T08:42:47Z,199.77,APPROVED,CARD
t_006217,m_1005,2026-01-25T23:56:04Z,174.03,APPROVED,CARD
t_006218,m_1003,2026-01-25T01:18:51Z,194.39,APPROVED,WALLET
t_006219,m_1004,2026-01-25T19:14:20Z,68.48,APPROVED,WALLET
t_006220,m_1001,2026-01-25T13:47:00Z,149.09,APPROVED,WALLET
t_006221,m_1007,2026-01-25T17:07:02Z,105.54,APPROVED,WALLET
t_006222,m_1003,2026-01-25T11:37:25Z,110.04,APPROVED,WALLET
t_006223,m_1005,2026-01-25T22:19:02Z,123.57,APPROVED,WALLET
t_006224,m_1001,2026-01-25T10:24:09Z,167.46,APPROVED,WALLET
t_006225,m_1005,2026-01-25T12:15:29Z,232.72,DECLINED,WALLET
t_006226,m_1004,2026-01-25T06:06:20Z,212.53,APPROVED,WALLET
t_006227,m_1004,2026-01-25T13:51:48Z,99.77,APPROVED,WALLET
t_006228,m_1002,2026-01-25T01:31:06Z,99.82,DECLINED,WALLET
t_006229,m_1004,2026-01-25T04:44:33Z,245.17,APPROVED,WALLET
t_006230,m_1003,2026-01-25T22:56:45Z,96.02,APPROVED,CARD
t_006231,m_1002,2026-01-25T23:25:24Z,35.42,APPROVED,WALLET
t_006232,m_1001,2026-01-25T04:07:48Z,99.69,APPROVED,WALLET
t_006233,m_1004,2026-01-25T00:16:49Z,50.25,APPROVED,CARD
t_006234,m_1003,2026-01-25T13:39:56Z,138.68,DECLINED,WALLET
t_006235,m_1004,2026-01-25T22:12:02Z,34.3,APPROVED,CARD
t_006236,m_1007,2026-01-25T16:59:47Z,124.55,APPROVED,CARD
t_006237,m_1002,2026-01-25T02:08:57Z,93.21,DECLINED,CARD
t_006238,m_1002,2026-01-25T02:57:45Z,234.67,APPROVED,WALLET
t_006239,m_1002,2026-01-25T06:55:21Z,40.81,APPROVED,WALLET
t_006240,m_1007,2026-01-25T01:09:00Z,131.93,APPROVED,WALLET
t_006241,m_1005,2026-01-25T13:19:56Z,18.91,APPROVED,WALLET
t_006242,m_1007,2026-01-25T01:55:21Z,193.97,APPROVED,WALLET
t_006243,m_1006,2026-01-25T07:46:21Z,52.61,APPROVED,CARD
t_006244,m_1005,2026-01-25T09:17:23Z,229.92,APPROVED,CARD
t_006245,m_1003,2026-01-25T22:39:09Z,63.2,APPROVED,CARD
t_006246,m_1001,2026-01-25T20:38:05Z,221.21,DECLINED,WALLET
t_006247,m_1003,2026-01-25T07:43:46Z,30.37,APPROVED,CARD
t_006248,m_1003,2026-01-25T01:03:51Z,226.18,DECLINED,WALLET
t_006249,m_1005,2026-01-25T07:35:16Z,174.74,APPROVED,CARD
t_006250,m_1006,2026-01-25T21:40:29Z,219.42,APPROVED,CARD
t_006251,m_1006,2026-01-26T10:22:02Z,189.93,APPROVED,CARD
t_006252,m_1004,2026-01-26T18:07:09Z,59.72,APPROVED,CARD
t_006253,m_1005,2026-01-26T03:43:41Z,7.32,APPROVED,WALLET
t_006254,m_1002,2026-01-26T10:36:10Z,243.45,APPROVED,WALLET
t_006255,m_1005,2026-01-26T21:02:48Z,202.06,APPROVED,WALLET
t_006256,m_1003,2026-01-26T17:12:30Z,114.83,APPROVED,WALLET
t_006257,m_1007,2026-01-26T04:21:26Z,56.06,APPROVED,CARD
t_006258,m_1002,2026-01-26T16:51:52Z,157.92,APPROVED,WALLET
t_006259,m_1006,2026-01-26T06:20:08Z,161.11,APPROVED,CARD
t_006260,m_1001,2026-01-26T15:54:33Z,171.01,APPROVED,CARD
t_006261,m_1003,2026-01-26T01:34:15Z,65.56,APPROVED,CARD
t_006262,m_1005,2026-01-26T16:06:10Z,5.25,APPROVED,WALLET
t_006263,m_1004,2026-01-26T14:51:24Z,229.07,APPROVED,CARD
t_006264,m_1005,2026-01-26T18:38:31Z,77.26,APPROVED,WALLET
t_006265,m_1001,2026-01-26T22:42:08Z,17.21,APPROVED,CARD
t_006266,m_1001,2026-01-26T23:20:53Z,206.01,APPROVED,WALLET
t_006267,m_1005,2026-01-26T12:17:38Z,50.23,APPROVED,CARD
t_006268,m_1004,2026-01-26T04:22:06Z,165.37,APPROVED,WALLET
t_006269,m_1006,2026-01-26T02:48:16Z,198.32,APPROVED,CARD
t_006270,m_1006,2026-01-26T04:09:00Z,202.0,APPROVED,WALLET
t_006271,m_1003,2026-01-26T04:51:37Z,197.85,APPROVED,WALLET
t_006272,m_1003,2026-01-26T15:44:19Z,70.36,APPROVED,CARD
t_006273,m_1005,2026-01-26T20:54:54Z,121.53,APPROVED,WALLET
t_006274,m_1002,2026-01-26T07:45:52Z,63.41,APPROVED,WALLET
t_006275,m_1002,2026-01-26T21:14:27Z,211.05,APPROVED,CARD
t_006276,m_1001,2026-01-26T01:33:47Z,54.28,APPROVED,CARD
t_006277,m_1003,2026-01-26T10:17:38Z,151.31,APPROVED,WALLET
t_006278,m_1007,2026-01-26T18:49:45Z,105.39,APPROVED,CARD
t_006279,m_1007,2026-01-26T16:15:32Z,102.96,DECLINED,CARD
t_006280,m_1001,2026-01-26T12:30:36Z,149.12,APPROVED,WALLET
t_006281,m_1002,2026-01-26T15:34:27Z,244.49,APPROVED,CARD
t_006282,m_1004,2026-01-26T09:50:37Z,217.34,DECLINED,CARD
t_006283,m_1002,2026-01-26T04:00:10Z,44.76,APPROVED,WALLET
t_006284,m_1003,2026-01-26T19:00:02Z,232.59,APPROVED,WALLET
t_006285,m_1004,2026-01-26T07:03:43Z,32.5,APPROVED,CARD
t_006286,m_1007,2026-01-26T13:31:35Z,117.71,APPROVED,WALLET
t_006287,m_1003,2026-01-26T00:13:29Z,7.94,APPROVED,WALLET
t_006288,m_1007,2026-01-26T12:03:25Z,6.59,APPROVED,WALLET
t_006289,m_1004,2026-01-26T04:45:10Z,214.21,APPROVED,CARD
t_006290,m_1001,2026-01-26T06:10:50Z,172.95,APPROVED,CARD
t_006291,m_1005,2026-01-26T07:15:54Z,214.6,APPROVED,CARD
t_006292,m_1004,2026-01-26T18:57:50Z,67.98,APPROVED,WALLET
t_006293,m_1003,2026-01-26T07:21:38Z,54.28,DECLINED,WALLET
t_006294,m_1006,2026-01-26T12:17:41Z,148.01,APPROVED,CARD
t_006295,m_1006,2026-01-26T01:15:57Z,102.67,APPROVED,WALLET
t_006296,m_1001,2026-01-26T09:19:34Z,90.35,APPROVED,CARD
t_006297,m_1002,2026-01-26T08:36:41Z,228.84,APPROVED,WALLET
t_006298,m_1005,2026-01-26T09:27:37Z,220.0,APPROVED,CARD
t_006299,m_1005,2026-01-26T22:27:19Z,245.43,APPROVED,WALLET
t_006300,m_1001,2026-01-26T05:15:16Z,48.19,APPROVED,WALLET
t_006301,m_1006,2026-01-26T08:01:29Z,140.88,APPROVED,CARD
t_006302,m_1003,2026-01-26T19:05:45Z,182.42,APPROVED,WALLET
t_006303,m_1003,2026-01-26T21:21:33Z,26.88,APPROVED,WALLET
t_006304,m_1005,2026-01-26T11:56:59Z,92.59,DECLINED,WALLET
t_006305,m_1005,2026-01-26T08:48:10Z,21.56,APPROVED,CARD
t_006306,m_1001,2026-01-26T07:07:48Z,213.81,APPROVED,WALLET
t_006307,m_1003,2026-01-26T19:40:31Z,47.2,APPROVED,WALLET
t_006308,m_1005,2026-01-26T16:48:30Z,123.82,APPROVED,WALLET
t_006309,m_1007,2026-01-26T19:04:27Z,21.22,APPROVED,WALLET
t_006310,m_1001,2026-01-26T16:34:16Z,249.61,APPROVED,WALLET
t_006311,m_1002,2026-01-26T18:57:01Z,240.12,APPROVED,WALLET
t_006312,m_1002,2026-01-26T14:45:50Z,124.63,APPROVED,CARD
t_006313,m_1005,2026-01-26T20:42:00Z,171.02,APPROVED,WALLET
t_006314,m_1001,2026-01-26T12:24:55Z,10.3,APPROVED,CARD
t_006315,m_1002,2026-01-26T20:48:06Z,85.91,APPROVED,CARD
t_006316,m_1003,2026-01-26T09:39:11Z,188.22,APPROVED,WALLET
t_006317,m_1004,2026-01-26T21:06:10Z,190.38,APPROVED,CARD
t_006318,m_1001,2026-01-26T00:05:55Z,182.49,DECLINED,CARD
t_006319,m_1007,2026-01-26T13:07:49Z,205.45,APPROVED,WALLET
t_006320,m_1006,2026-01-26T20:40:01Z,80.38,APPROVED,CARD
t_006321,m_1003,2026-01-26T16:25:14Z,134.22,DECLINED,WALLET
t_006322,m_1004,2026-01-26T20:55:36Z,97.39,APPROVED,WALLET
t_006323,m_1004,2026-01-26T06:11:02Z,147.46,APPROVED,CARD
t_006324,m_1007,2026-01-26T06:11:48Z,51.24,APPROVED,WALLET
t_006325,m_1002,2026-01-26T23:01:11Z,17.58,APPROVED,WALLET
t_006326,m_1005,2026-01-26T19:18:28Z,245.3,DECLINED,WALLET
t_006327,m_1005,2026-01-26T16:00:06Z,167.32,APPROVED,WALLET
t_006328,m_1003,2026-01-26T23:16:28Z,155.85,APPROVED,WALLET
t_006329,m_1004,2026-01-26T00:14:07Z,32.0,APPROVED,CARD
t_006330,m_1007,2026-01-26T15:55:43Z,126.54,APPROVED,CARD
t_006331,m_1006,2026-01-26T14:07:00Z,204.93,APPROVED,WALLET
t_006332,m_1004,2026-01-26T17:21:35Z,173.06,DECLINED,WALLET
t_006333,m_1007,2026-01-26T02:08:02Z,232.23,APPROVED,WALLET
t_006334,m_1002,2026-01-26T11:50:32Z,96.8,DECLINED,WALLET
t_006335,m_1007,2026-01-26T07:15:44Z,229.25,DECLINED,WALLET
t_006336,m_1003,2026-01-26T09:16:56Z,125.81,APPROVED,CARD
t_006337,m_1002,2026-01-26T16:43:25Z,210.48,APPROVED,WALLET
t_006338,m_1005,2026-01-26T13:26:51Z,218.42,APPROVED,WALLET
t_006339,m_1005,2026-01-26T15:10:41Z,186.26,APPROVED,WALLET
t_006340,m_1007,2026-01-26T19:54:40Z,68.84,APPROVED,CARD
t_006341,m_1003,2026-01-26T12:04:53Z,158.39,APPROVED,WALLET
t_006342,m_1007,2026-01-26T15:07:58Z,65.8,APPROVED,CARD
t_006343,m_1006,2026-01-26T21:47:08Z,65.91,APPROVED,CARD
t_006344,m_1004,2026-01-26T16:54:10Z,151.53,APPROVED,WALLET
t_006345,m_1006,2026-01-26T17:53:39Z,101.7,DECLINED,WALLET
t_006346,m_1003,2026-01-26T00:55:15Z,112.19,APPROVED,WALLET
t_006347,m_1005,2026-01-26T01:06:49Z,242.07,APPROVED,WALLET
t_006348,m_1002,2026-01-26T18:09:13Z,52.48,APPROVED,WALLET
t_006349,m_1005,2026-01-26T06:26:11Z,181.38,APPROVED,WALLET
t_006350,m_1005,2026-01-26T12:57:19Z,244.09,APPROVED,WALLET
t_006351,m_1007,2026-01-26T00:59:30Z,58.08,APPROVED,WALLET
t_006352,m_1001,2026-01-26T12:00:00Z,181.4,APPROVED,CARD
t_006353,m_1007,2026-01-26T08:47:53Z,10.73,APPROVED,CARD
t_006354,m_1004,2026-01-26T12:19:33Z,60.31,APPROVED,WALLET
